,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
0,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,739d1f38-27cd-4368-a6e4-fac09228fa6e,16ff72d5-358d-4b14-89a1-23ea108ec12b,"2681.43,5357.75",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591990493309.5227,1591990495136.441,1826.918212890625,1827.53,1900.0,54.0, 10.9 MB/s,1591990493.2500165,1591990495.1764133,1.9263968467712402
1,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,a8d9c75d-39f7-4c5b-9b34-b0cbe0852cd6,16ff72d5-358d-4b14-89a1-23ea108ec12b,"2902.53,5799.50",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591990714411.166,1591990716258.418,1847.251953125,1847.86,1900.0,54.0, 10.9 MB/s,1591990714.343551,1591990716.298798,1.955247163772583
2,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,998fbde3-5708-4e03-b3ec-a76b78126a52,16ff72d5-358d-4b14-89a1-23ea108ec12b,"3172.34,6338.61",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591990984219.7153,1591990986097.6545,1877.939208984375,1878.81,1900.0,54.0, 10.5 MB/s,1591990984.1456625,1591990986.1387205,1.9930579662322998
3,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,51400b28-817b-41a7-9449-fb002885d137,16ff72d5-358d-4b14-89a1-23ea108ec12b,"3293.32,6580.30",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591991105205.7485,1591991107058.532,1852.783447265625,1853.4,1900.0,54.0, 10.8 MB/s,1591991105.1398141,1591991107.0988882,1.9590740203857422
4,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,e1ff1fa7-5f55-46d5-a59d-bbf73ad20c6a,16ff72d5-358d-4b14-89a1-23ea108ec12b,"3510.22,7013.59",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591991322098.4333,1591991323939.4202,1840.98681640625,1842.01,1900.0,54.0, 10.5 MB/s,1591991322.0189295,1591991323.9793162,1.9603867530822754
5,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,be4da1d8-45b3-47a8-b395-76d980eb68e8,16ff72d5-358d-4b14-89a1-23ea108ec12b,"3556.23,7105.46",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591991368115.6685,1591991369959.6929,1844.0244140625,1844.64,1900.0,54.0, 10.5 MB/s,1591991368.0620837,1591991369.9987261,1.9366424083709717
6,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,bd74de7a-7b61-450a-9ac0-29d85d5ad764,16ff72d5-358d-4b14-89a1-23ea108ec12b,"3803.13,7598.68",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591991615016.949,1591991616860.8743,1843.92529296875,1844.52,1900.0,54.0, 10.5 MB/s,1591991614.942179,1591991616.8990161,1.9568371772766113
7,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,777192d7-4021-4d5d-a0fd-8a964d951d04,16ff72d5-358d-4b14-89a1-23ea108ec12b,"4087.31,8166.50",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591991899196.9163,1591991901041.5796,1844.663330078125,1845.3,1900.0,54.0, 10.5 MB/s,1591991899.121286,1591991901.0796523,1.9583663940429688
8,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,77777f1d-922f-4e50-9d02-5f4707947ac7,16ff72d5-358d-4b14-89a1-23ea108ec12b,"4666.05,9322.90",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591992477941.1824,1591992479823.3975,1882.215087890625,1882.89,1900.0,54.0, 10.5 MB/s,1591992477.870652,1591992479.8614187,1.9907667636871338
9,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-f2d28c,169.254.76.1,e9e91eba-cd52-4688-8a65-c3cd00eb58b5,16ff72d5-358d-4b14-89a1-23ea108ec12b,"4872.60,9735.61",sandbox-root-Nlseqt,169.254.252.133,169.254.252.133,1591992684485.5493,1591992686324.3457,1838.79638671875,1839.45,1900.0,54.0, 10.9 MB/s,1591992684.4195352,1591992686.3607926,1.9412574768066406
