,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
0,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,5bebfa7e-b641-4f65-b471-823651088a38,adae22b6-6f49-49b9-8b43-c07627327d67,"2960.67,5915.90",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590355883681.2112,1590355885525.6938,1844.482666015625,1845.17,1900.0,54.0, 11.0 MB/s,1590355883.6199405,1590355885.562318,1.9423775672912598
1,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,bbb6f737-1c44-4e7b-920b-b7842a6a6f50,adae22b6-6f49-49b9-8b43-c07627327d67,"2995.70,5985.82",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590355918713.1072,1590355920565.6445,1852.537353515625,1853.18,1900.0,54.0, 10.5 MB/s,1590355918.654507,1590355920.6020777,1.94757080078125
2,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,39755854-9c07-48fb-bbe7-7a9547c72b5d,adae22b6-6f49-49b9-8b43-c07627327d67,"2999.66,5993.57",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590355922671.7769,1590355924544.7832,1873.00634765625,1873.63,1900.0,54.0, 10.5 MB/s,1590355922.61699,1590355924.581672,1.96468186378479
3,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,e530b6e3-658c-4c65-a96c-cbf50e7525e6,adae22b6-6f49-49b9-8b43-c07627327d67,"3053.91,6101.92",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590355976919.5266,1590355978765.8208,1846.294189453125,1846.95,1900.0,54.0, 11.0 MB/s,1590355976.8648217,1590355978.8025272,1.9377055168151855
4,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,d193b8bf-da74-4748-9659-e8a5ab0ba930,adae22b6-6f49-49b9-8b43-c07627327d67,"3114.20,6222.30",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356037208.5786,1590356039085.0884,1876.509765625,1877.15,1900.0,54.0, 10.5 MB/s,1590356037.1276512,1590356039.1213691,1.993717908859253
5,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,b6f79ff2-3c9a-429d-8750-46968197d11e,adae22b6-6f49-49b9-8b43-c07627327d67,"3180.02,6353.67",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356103024.7993,1590356104885.4048,1860.60546875,1861.23,1900.0,54.0, 10.5 MB/s,1590356102.9600837,1590356104.9224253,1.962341547012329
6,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,62f696aa-8dcc-43a5-8af1-f863a907a9de,adae22b6-6f49-49b9-8b43-c07627327d67,"3195.95,6385.41",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356118960.3108,1590356120825.0842,1864.7734375,1865.43,1900.0,54.0, 10.5 MB/s,1590356118.907485,1590356120.8612106,1.9537255764007568
7,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,6b692dc2-ff76-46e6-9212-4198ef04f686,adae22b6-6f49-49b9-8b43-c07627327d67,"3350.38,6694.00",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356273388.1123,1590356275245.427,1857.314697265625,1858.04,1900.0,54.0, 10.9 MB/s,1590356273.3211658,1590356275.285941,1.9647750854492188
8,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,f6f3662e-a726-41df-b44d-fd36cd09e6e6,adae22b6-6f49-49b9-8b43-c07627327d67,"3417.45,6827.94",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356340458.2932,1590356342305.4734,1847.18017578125,1847.88,1900.0,54.0, 11.0 MB/s,1590356340.391112,1590356342.3415158,1.9504036903381348
9,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-ead1f4,169.254.76.1,d2318b81-1dd2-4811-aefb-4d3571ba53fe,adae22b6-6f49-49b9-8b43-c07627327d67,"3422.70,6838.28",sandbox-root-JOUSyE,169.254.136.165,169.254.136.165,1590356345713.7183,1590356347584.747,1871.02880859375,1871.69,1900.0,54.0, 10.5 MB/s,1590356345.6601393,1590356347.6212587,1.9611194133758545
