,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
13,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-29eebb,169.254.76.1,77b03268-fc73-4d30-a161-6cf596dbfc6a,4f836186-eb59-4db1-95e5-625d2cb8a888,"1414.61,2827.46",sandbox-root-gjBJca,169.254.179.21,169.254.179.21,1591215456042.7803,1591215457747.0354,1704.255126953125,1704.92,1800.0,54.0, 10.9 MB/s,1591215455.9748037,1591215457.7881186,1.8133149147033691
14,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-69f93b,169.254.76.1,dc54858c-46a0-4aee-913e-33bfc6c5c30e,dc54858c-46a0-4aee-913e-33bfc6c5c30e,"850.65,1700.11",sandbox-root-SxglfS,169.254.39.109,169.254.39.109,1591217155872.1357,1591217157854.332,1982.1962890625,1983.19,2000.0,53.0, 9.3 MB/s,1591217155.2363725,1591217157.894943,2.6585705280303955
15,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-69f93b,169.254.76.1,c37eeed1-ca99-4cc8-87d0-3a5630abc2f5,dc54858c-46a0-4aee-913e-33bfc6c5c30e,"884.60,1767.79",sandbox-root-SxglfS,169.254.39.109,169.254.39.109,1591217189814.7861,1591217191674.6697,1859.883544921875,1860.54,1900.0,53.0, 10.6 MB/s,1591217189.761153,1591217191.718821,1.9576680660247803
16,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-69f93b,169.254.76.1,d21fd269-caf9-407b-bc7d-b5bcc939576d,dc54858c-46a0-4aee-913e-33bfc6c5c30e,"1394.53,2786.79",sandbox-root-SxglfS,169.254.39.109,169.254.39.109,1591217699752.358,1591217701598.1746,1845.816650390625,1846.69,1900.0,54.0, 10.5 MB/s,1591217699.6726162,1591217701.6376057,1.964989423751831
17,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-69f93b,169.254.76.1,84a61b3f-0220-4d80-a5fd-a2cba929501e,dc54858c-46a0-4aee-913e-33bfc6c5c30e,"1451.41,2900.42",sandbox-root-SxglfS,169.254.39.109,169.254.39.109,1591217756633.8652,1591217758499.832,1865.966796875,1866.66,1900.0,54.0, 10.9 MB/s,1591217756.576927,1591217758.5425472,1.9656202793121338
18,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-5d0532,169.254.76.1,a2bc6435-cb83-458b-bec4-436f15da5965,a2bc6435-cb83-458b-bec4-436f15da5965,"2271.98,4542.38",sandbox-root-u2nXU3,169.254.74.5,169.254.74.5,1591218490204.5327,1591218492059.7598,1855.22705078125,1855.99,1900.0,53.0, 9.3 MB/s,1591218489.8594854,1591218492.0994625,2.2399771213531494
19,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-285cb3,169.254.76.1,33485d76-2d23-427e-af24-c557575ab054,33485d76-2d23-427e-af24-c557575ab054,"1222.01,2442.67",sandbox-root-x8baeL,169.254.152.189,169.254.152.189,1591219311001.5967,1591219312967.9446,1966.347900390625,1967.05,2000.0,53.0, 9.3 MB/s,1591219310.6449106,1591219313.0064545,2.361543893814087
20,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-285cb3,169.254.76.1,e4af42e3-800e-4f7e-8cb5-5f84948b7861,33485d76-2d23-427e-af24-c557575ab054,"1479.52,2957.12",sandbox-root-x8baeL,169.254.152.189,169.254.152.189,1591219568507.5645,1591219570346.464,1838.899658203125,1839.6,1900.0,54.0, 10.6 MB/s,1591219568.435666,1591219570.3835764,1.9479103088378906
21,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-285cb3,169.254.76.1,0a3077ce-26c4-4ce8-8005-7a4674f66a4e,33485d76-2d23-427e-af24-c557575ab054,"1508.66,3015.28",sandbox-root-x8baeL,169.254.152.189,169.254.152.189,1591219597651.2266,1591219599486.4421,1835.215576171875,1835.89,1900.0,54.0, 10.7 MB/s,1591219597.5931954,1591219599.5242076,1.9310121536254883
22,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-285cb3,169.254.76.1,66293b99-a5a6-4e10-8c36-4f958521488d,33485d76-2d23-427e-af24-c557575ab054,"1825.63,3648.53",sandbox-root-x8baeL,169.254.152.189,169.254.152.189,1591219914622.981,1591219916466.9485,1843.967529296875,1844.75,1900.0,54.0, 11.0 MB/s,1591219914.5361803,1591219916.504274,1.9680936336517334
23,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-97ef4a,169.254.76.1,f9dea362-e398-4190-ae4d-85aae8fdd64f,f9dea362-e398-4190-ae4d-85aae8fdd64f,"1131.33,2261.43",sandbox-root-YNjzjr,169.254.74.189,169.254.74.189,1591221605943.31,1591221607992.3147,2049.004638671875,2049.74,2100.0,53.0, 9.0 MB/s,1591221605.276104,1591221608.0296423,2.7535383701324463
24,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-97ef4a,169.254.76.1,06b2c548-335f-4ed3-abbf-1b65c72d2edd,f9dea362-e398-4190-ae4d-85aae8fdd64f,"1385.40,2768.92",sandbox-root-YNjzjr,169.254.74.189,169.254.74.189,1591221860013.162,1591221861893.7026,1880.54052734375,1881.33,1900.0,54.0, 10.5 MB/s,1591221859.9455302,1591221861.9355538,1.9900236129760742
25,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-7dca90,169.254.76.1,72bc4648-d74b-4de4-856c-7956adc42853,72bc4648-d74b-4de4-856c-7956adc42853,"1672.50,3343.58",sandbox-root-tzI4Xq,169.254.86.253,169.254.86.253,1591223537174.715,1591223539167.773,1993.057861328125,1993.81,2000.0,53.0, 9.0 MB/s,1591223536.5228271,1591223539.205092,2.682264804840088
26,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-836430,169.254.76.1,379a8462-7cb1-482a-9007-e1aa581021ec,379a8462-7cb1-482a-9007-e1aa581021ec,"1323.46,2645.79",sandbox-root-zK4BQY,169.254.102.77,169.254.102.77,1591224249712.3972,1591224251734.7432,2022.345947265625,2023.14,2100.0,53.0, 9.4 MB/s,1591224249.3820019,1591224251.772842,2.3908400535583496
27,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-836430,169.254.76.1,d207979b-6790-4556-99ba-746e367472fc,379a8462-7cb1-482a-9007-e1aa581021ec,"1605.45,3209.19",sandbox-root-zK4BQY,169.254.102.77,169.254.102.77,1591224531709.669,1591224533554.3252,1844.65625,1845.36,1900.0,54.0, 10.5 MB/s,1591224531.6408663,1591224533.591732,1.9508657455444336
28,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-836430,169.254.76.1,62388d71-ba4d-4d7b-aec7-6eba090ea905,379a8462-7cb1-482a-9007-e1aa581021ec,"1608.78,3215.69",sandbox-root-zK4BQY,169.254.102.77,169.254.102.77,1591224535032.5144,1591224536894.112,1861.59765625,1862.26,1900.0,54.0, 10.5 MB/s,1591224534.9769168,1591224536.9314888,1.9545719623565674
29,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-eb0466,169.254.76.1,9df85ba9-3ed1-4670-b99e-4169dbd9adc4,9df85ba9-3ed1-4670-b99e-4169dbd9adc4,"1415.45,2829.70",sandbox-root-WQYAs7,169.254.177.37,169.254.177.37,1591225542818.2485,1591225544802.442,1984.193359375,1984.85,2000.0,53.0, 9.3 MB/s,1591225542.1543887,1591225544.8416324,2.687243700027466
30,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-146d77,169.254.76.1,e9442055-ef9c-4ac9-85bd-7175a7eff05a,e9442055-ef9c-4ac9-85bd-7175a7eff05a,"1410.52,2820.07",sandbox-root-9Vy8y3,169.254.136.37,169.254.136.37,1591226367946.2778,1591226369887.095,1940.817138671875,1941.59,2000.0,53.0, 9.7 MB/s,1591226367.625083,1591226369.9274254,2.302342414855957
31,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-146d77,169.254.76.1,4eb107fa-19b1-4f1c-b0ca-2742bc149ccc,e9442055-ef9c-4ac9-85bd-7175a7eff05a,"1721.65,3441.81",sandbox-root-9Vy8y3,169.254.136.37,169.254.136.37,1591226679079.6,1591226680885.8572,1806.257080078125,1806.88,1900.0,54.0, 10.9 MB/s,1591226679.000344,1591226680.925513,1.9251689910888672
32,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-146d77,169.254.76.1,87811552-e0eb-43ae-8bb8-77f71ea1ff07,e9442055-ef9c-4ac9-85bd-7175a7eff05a,"1971.25,3940.57",sandbox-root-9Vy8y3,169.254.136.37,169.254.136.37,1591226928675.6338,1591226930505.6975,1830.063720703125,1830.74,1900.0,54.0, 10.9 MB/s,1591226928.5987527,1591226930.546936,1.948183298110962
33,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-5c6656,169.254.76.1,22cebf5e-5bf0-4daa-b2c5-16424854c739,22cebf5e-5bf0-4daa-b2c5-16424854c739,"1739.27,3477.06",sandbox-root-On8HMu,169.254.203.29,169.254.203.29,1591227751957.887,1591227753960.9316,2003.044677734375,2003.77,2100.0,53.0, 9.4 MB/s,1591227751.6255329,1591227753.9991956,2.3736627101898193
34,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f473d,169.254.76.1,efa38ee9-6598-4682-902b-40a2c206797f,efa38ee9-6598-4682-902b-40a2c206797f,"1440.75,2880.23",sandbox-root-gr9aPw,169.254.223.61,169.254.223.61,1591228751622.1633,1591228753633.8108,2011.6474609375,2011.37,2100.0,53.0, 9.0 MB/s,1591228750.9851995,1591228753.6708686,2.685669183731079
35,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f473d,169.254.76.1,780337f7-92d6-4e82-9533-c2a645c4c6a3,efa38ee9-6598-4682-902b-40a2c206797f,"1528.99,3056.41",sandbox-root-gr9aPw,169.254.223.61,169.254.223.61,1591228839871.2346,1591228841715.1716,1843.93701171875,1844.59,1900.0,53.0, 10.5 MB/s,1591228839.8088763,1591228841.752448,1.9435718059539795
36,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f473d,169.254.76.1,c11ccd1e-f887-4a13-8ade-d23ec81db828,efa38ee9-6598-4682-902b-40a2c206797f,"1770.00,3537.92",sandbox-root-gr9aPw,169.254.223.61,169.254.223.61,1591229080878.0366,1591229082758.55,1880.513427734375,1881.25,1900.0,54.0, 10.5 MB/s,1591229080.8106492,1591229082.795279,1.9846298694610596
37,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f473d,169.254.76.1,ce90e927-c3ce-4a9d-9242-d96f0294c542,efa38ee9-6598-4682-902b-40a2c206797f,"2358.69,4714.24",sandbox-root-gr9aPw,169.254.223.61,169.254.223.61,1591229669584.7527,1591229671448.4897,1863.737060546875,1864.39,1900.0,54.0, 10.9 MB/s,1591229669.5088463,1591229671.4880228,1.9791765213012695
38,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-3df8b2,169.254.76.1,0323b1ec-6f41-405f-ab38-575663b39810,0323b1ec-6f41-405f-ab38-575663b39810,"764.97,1528.93",sandbox-root-pVhoso,169.254.37.45,169.254.37.45,1591231376758.003,1591231378720.4946,1962.49169921875,1963.16,2000.0,53.0, 9.1 MB/s,1591231376.115563,1591231378.7611291,2.64556622505188
39,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-3df8b2,169.254.76.1,8b818205-5315-4ade-aadb-21b46c30fc3f,0323b1ec-6f41-405f-ab38-575663b39810,"1051.64,2101.72",sandbox-root-pVhoso,169.254.37.45,169.254.37.45,1591231663431.245,1591231665243.3362,1812.091064453125,1812.94,1900.0,54.0, 10.9 MB/s,1591231663.3679857,1591231665.2827253,1.9147396087646484
40,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-08d8dd,169.254.76.1,551017c4-afcb-40cf-accb-dc18aaefe329,551017c4-afcb-40cf-accb-dc18aaefe329,"951.32,1901.70",sandbox-root-Ew5MAX,169.254.17.165,169.254.17.165,1591233318617.4084,1591233320574.8804,1957.471923828125,1958.19,2000.0,53.0, 10.1 MB/s,1591233317.7263,1591233320.6114666,2.885166645050049
41,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-08d8dd,169.254.76.1,87d39b55-9b65-4ac9-b7d4-80a710901c2e,551017c4-afcb-40cf-accb-dc18aaefe329,"1235.13,2468.81",sandbox-root-Ew5MAX,169.254.17.165,169.254.17.165,1591233602425.9248,1591233604254.7195,1828.794677734375,1829.47,1900.0,54.0, 10.9 MB/s,1591233602.3639293,1591233604.2919903,1.9280610084533691
42,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-956e2e,169.254.76.1,467df6b9-670d-4da6-bb09-3ba7a8b3efdb,467df6b9-670d-4da6-bb09-3ba7a8b3efdb,"866.46,1731.88",sandbox-root-pKuvQt,169.254.47.229,169.254.47.229,1591234569272.9187,1591234571205.1328,1932.214111328125,1933.04,2000.0,53.0, 9.3 MB/s,1591234568.944385,1591234571.2453363,2.3009512424468994
43,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-64fdfa,169.254.76.1,cbd8f7b3-b47e-420e-b5eb-07f9090f79e7,cbd8f7b3-b47e-420e-b5eb-07f9090f79e7,"1442.11,2882.94",sandbox-root-PNGPEU,169.254.8.189,169.254.8.189,1591235245271.1465,1591235247235.6042,1964.457763671875,1965.11,2000.0,53.0, 9.4 MB/s,1591235244.9415922,1591235247.2752757,2.333683490753174
44,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-64fdfa,169.254.76.1,e3267abe-9056-4519-ab8a-5939cc311276,cbd8f7b3-b47e-420e-b5eb-07f9090f79e7,"1783.88,3565.85",sandbox-root-PNGPEU,169.254.8.189,169.254.8.189,1591235587040.9668,1591235588898.1301,1857.163330078125,1857.85,1900.0,54.0, 10.9 MB/s,1591235586.9430077,1591235588.9402657,1.997257947921753
45,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,51113357-d00a-435f-aa40-3ed88cbded42,51113357-d00a-435f-aa40-3ed88cbded42,"352.16,703.10",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591236375132.6792,1591236377114.1338,1981.45458984375,1982.12,2000.0,53.0, 9.0 MB/s,1591236374.7829185,1591236377.1545985,2.3716800212860107
46,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,c0fa81b9-aa5b-4791-babf-df0ec7373099,51113357-d00a-435f-aa40-3ed88cbded42,"364.16,726.89",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591236387133.829,1591236388993.6863,1859.857177734375,1860.5,1900.0,53.0, 10.5 MB/s,1591236387.0837693,1591236389.033075,1.949305772781372
47,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,585186c8-c221-4cda-abc9-8922440ac9a6,51113357-d00a-435f-aa40-3ed88cbded42,"437.06,872.48",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591236460042.9753,1591236461894.9478,1851.972412109375,1852.64,1900.0,53.0, 11.0 MB/s,1591236459.9858418,1591236461.9351692,1.9493274688720703
48,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,a9d350b6-d57f-413b-8b10-3e4ace6876b2,51113357-d00a-435f-aa40-3ed88cbded42,"656.23,1310.36",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591236679208.1917,1591236681036.6875,1828.495849609375,1829.17,1900.0,53.0, 10.9 MB/s,1591236679.1368642,1591236681.0771587,1.9402945041656494
49,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,e6aef848-5caa-4d4d-afb8-3ced55a72706,51113357-d00a-435f-aa40-3ed88cbded42,"703.30,1404.35",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591236726275.8748,1591236728116.914,1841.039306640625,1841.75,1900.0,54.0, 10.9 MB/s,1591236726.1541102,1591236728.1568875,2.002777338027954
50,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8f46b5,169.254.76.1,3e5392de-f292-486f-8ed1-16d0b22780a5,51113357-d00a-435f-aa40-3ed88cbded42,"1046.01,2089.12",sandbox-root-jhKtjO,169.254.33.157,169.254.33.157,1591237068990.159,1591237070840.055,1849.89599609375,1850.56,1900.0,54.0, 11.0 MB/s,1591237068.922042,1591237070.8796012,1.95755934715271
51,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,85032fc2-00d6-4691-9eaa-15649a5ba1de,85032fc2-00d6-4691-9eaa-15649a5ba1de,"1261.74,2522.38",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591237991505.6494,1591237993486.3513,1980.701904296875,1981.74,2000.0,53.0, 9.3 MB/s,1591237991.1714854,1591237993.5262933,2.3548078536987305
52,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,d86fdb7d-19c1-4188-a54c-261d10565001,85032fc2-00d6-4691-9eaa-15649a5ba1de,"1515.75,3029.74",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591238245517.6704,1591238247347.3154,1829.64501953125,1830.32,1900.0,54.0, 10.9 MB/s,1591238245.4523923,1591238247.3861501,1.9337577819824219
53,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,7ddb55e8-162a-429d-827a-60ded89a4cdd,85032fc2-00d6-4691-9eaa-15649a5ba1de,"1913.47,3824.53",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591238643244.6924,1591238645068.8228,1824.13037109375,1824.93,1900.0,54.0, 10.9 MB/s,1591238643.1465104,1591238645.1092677,1.9627573490142822
54,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,83436ed1-441a-4cbe-98a4-c0430ccc66b8,85032fc2-00d6-4691-9eaa-15649a5ba1de,"2053.80,4104.84",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591238783569.7124,1591238785389.9895,1820.277099609375,1820.95,1900.0,54.0, 10.5 MB/s,1591238783.5080147,1591238785.4291847,1.9211699962615967
55,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,bf54eaa6-65df-41e1-ae51-659760dc25d4,85032fc2-00d6-4691-9eaa-15649a5ba1de,"2597.42,5191.16",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591239327197.3938,1591239329050.839,1853.4453125,1854.26,1900.0,54.0, 10.9 MB/s,1591239327.1141772,1591239329.0901234,1.9759461879730225
56,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,12dded87-cf9e-4bca-b6d1-932724ffb74b,85032fc2-00d6-4691-9eaa-15649a5ba1de,"2673.50,5343.08",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591239403275.2095,1591239405112.2913,1837.081787109375,1837.75,1900.0,54.0, 11.0 MB/s,1591239403.2185457,1591239405.151401,1.9328553676605225
57,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,91d2a215-dd44-4cd3-a7a7-65a2a500989a,85032fc2-00d6-4691-9eaa-15649a5ba1de,"2877.30,5750.35",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591239607081.1147,1591239608932.7324,1851.61767578125,1852.33,1900.0,54.0, 10.5 MB/s,1591239607.0149133,1591239608.9723668,1.9574534893035889
58,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,76c76cbc-ed64-426b-81ad-452abc641a29,85032fc2-00d6-4691-9eaa-15649a5ba1de,"2969.44,5934.35",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591239699211.9731,1591239701073.908,1861.934814453125,1862.59,1900.0,54.0, 10.5 MB/s,1591239699.152199,1591239701.1150515,1.9628524780273438
59,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,20817590-41f8-4e99-b986-9c7065ae9894,85032fc2-00d6-4691-9eaa-15649a5ba1de,"3037.87,6071.05",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591239767650.2334,1591239769473.6133,1823.3798828125,1824.0,1900.0,54.0, 11.0 MB/s,1591239767.5913398,1591239769.51318,1.9218401908874512
60,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,27e9a919-7ee8-45e3-8833-b353ceb912f7,85032fc2-00d6-4691-9eaa-15649a5ba1de,"3476.62,6947.81",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591240206401.7717,1591240208235.9905,1834.21875,1834.85,1900.0,54.0, 10.9 MB/s,1591240206.3301015,1591240208.276379,1.9462776184082031
61,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-4313fc,169.254.76.1,ff3aa0b6-69f7-4531-9d10-45642b4ed3f3,85032fc2-00d6-4691-9eaa-15649a5ba1de,"3515.65,7025.66",sandbox-root-BDFSbo,169.254.188.149,169.254.188.149,1591240245430.4177,1591240247255.6172,1825.199462890625,1825.81,1900.0,54.0, 11.0 MB/s,1591240245.3811958,1591240247.2950604,1.9138646125793457
