,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
11,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d8d3ee,169.254.76.1,f3faffc5-cbd3-479c-b787-a23757b6caa7,96057284-66e7-4db9-b7e1-3d7db29d8ea8,"6155.96,12303.01",sandbox-root-PEt0Mf,169.254.142.85,169.254.142.85,1591566109577.3354,1591566111418.6804,1841.344970703125,1842.04,1900.0,54.0, 10.9 MB/s,1591566109.5159614,1591566111.459224,1.9432625770568848
12,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d8d3ee,169.254.76.1,21bd6253-3dad-4190-a1dd-e6682947a255,96057284-66e7-4db9-b7e1-3d7db29d8ea8,"6342.51,12675.71",sandbox-root-PEt0Mf,169.254.142.85,169.254.142.85,1591566296130.4895,1591566297958.3052,1827.815673828125,1828.44,1900.0,54.0, 10.9 MB/s,1591566296.058641,1591566297.998375,1.9397339820861816
13,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d8d3ee,169.254.76.1,4f3ec891-3ff9-4431-9cf8-3d0a1e2692e0,96057284-66e7-4db9-b7e1-3d7db29d8ea8,"6590.57,13171.42",sandbox-root-PEt0Mf,169.254.142.85,169.254.142.85,1591566544195.6565,1591566546058.604,1862.947509765625,1863.66,1900.0,54.0, 10.5 MB/s,1591566544.1325798,1591566546.0986478,1.9660680294036865
14,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d8d3ee,169.254.76.1,eaf3389e-e9dc-46c5-99a7-94a06a0af634,96057284-66e7-4db9-b7e1-3d7db29d8ea8,"6958.82,13907.26",sandbox-root-PEt0Mf,169.254.142.85,169.254.142.85,1591566912443.3552,1591566914300.6177,1857.262451171875,1857.98,1900.0,54.0, 10.9 MB/s,1591566912.3697007,1591566914.3409712,1.9712705612182617
15,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d8d3ee,169.254.76.1,3f4e2af0-b7c9-424e-9269-a219fcb00549,96057284-66e7-4db9-b7e1-3d7db29d8ea8,"7397.12,14783.08",sandbox-root-PEt0Mf,169.254.142.85,169.254.142.85,1591567350748.2668,1591567352601.8552,1853.58837890625,1854.29,1900.0,54.0, 10.5 MB/s,1591567350.676939,1591567352.6443908,1.967451810836792
16,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,313fe353-ea65-4868-9944-e6cb1eeea1d0,313fe353-ea65-4868-9944-e6cb1eeea1d0,"1752.28,3503.38",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568029845.959,1591568031843.1572,1997.1982421875,1997.92,2000.0,53.0, 9.3 MB/s,1591568029.5186949,1591568031.88332,2.3646252155303955
17,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,b88bc3a8-f3a5-404f-9345-4de2ffe42811,313fe353-ea65-4868-9944-e6cb1eeea1d0,"1766.21,3531.04",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568043779.7124,1591568045622.3855,1842.673095703125,1843.34,1900.0,53.0, 10.5 MB/s,1591568043.7284496,1591568045.6665945,1.9381449222564697
18,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,e53a8f8b-17c5-4836-8d41-20e67a4fc788,313fe353-ea65-4868-9944-e6cb1eeea1d0,"1918.78,3835.89",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568196346.5999,1591568198185.4106,1838.810791015625,1839.45,1900.0,54.0, 10.9 MB/s,1591568196.2922096,1591568198.2258234,1.9336137771606445
19,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,1e771b89-70ab-4024-a2f6-3ae4fd4abe1f,313fe353-ea65-4868-9944-e6cb1eeea1d0,"2209.60,4416.98",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568487173.1233,1591568489029.3188,1856.195556640625,1857.09,1900.0,54.0, 11.0 MB/s,1591568487.0997953,1591568489.0720289,1.972233533859253
20,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,743c58c9-9a2c-4c60-b8e6-802c1046629a,313fe353-ea65-4868-9944-e6cb1eeea1d0,"2221.22,4440.09",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568498796.181,1591568500650.1223,1853.94140625,1853.74,1900.0,54.0, 10.7 MB/s,1591568498.7480757,1591568500.6899405,1.9418647289276123
