,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
0,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,7bda7506-b94f-49c8-a4e7-15e50ab863fe,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1398.75,2794.85",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650005549.155,1587650007396.6343,1847.479248046875,1848.19,1900.0,53.0, 11.0 MB/s,1587650005.4912045,1587650007.434342,1.9431374073028564
1,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,c1e27e1c-a459-4e6f-b048-2aa49b7acf08,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1404.52,2806.30",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650011319.682,1587650013196.8174,1877.135498046875,1877.81,1900.0,54.0, 9.8 MB/s,1587650011.2515967,1587650013.2338808,1.9822840690612793
2,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,10231c76-bbfa-4c1e-979e-4d441826498a,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1411.22,2819.53",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650018023.0952,1587650019876.601,1853.505859375,1854.28,1900.0,54.0, 10.5 MB/s,1587650017.9613016,1587650019.914338,1.9530365467071533
3,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,cb517fda-588a-42b0-a00d-580f65094b23,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1468.71,2934.31",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650075512.5737,1587650077356.732,1844.158203125,1844.8,1900.0,54.0, 10.9 MB/s,1587650075.4436128,1587650077.3937402,1.950127363204956
4,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,d36e8078-84c3-4b61-9cdc-190874084f35,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1491.84,2980.42",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650098643.0833,1587650100458.5264,1815.443115234375,1816.07,1900.0,54.0, 10.5 MB/s,1587650098.5949533,1587650100.4961104,1.9011571407318115
5,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-bfb272,169.254.76.1,c8eab117-2dd1-443b-b0cd-114d6f279387,64d3c8fb-68e7-4e25-94c7-51a5d400e318,"1518.35,3033.29",sandbox-root-kHECqx,169.254.194.229,169.254.194.229,1587650125147.9478,1587650126996.591,1848.643310546875,1849.28,1900.0,54.0, 10.5 MB/s,1587650125.090136,1587650127.0460675,1.9559314250946045
6,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-e4f9df,169.254.76.1,a0e729df-2aeb-421c-b333-4e236831ece3,0e3a28b0-2c8d-44e2-96a1-bd90ec4aba47,"2226.69,4447.27",sandbox-root-BAbCNh,169.254.104.197,169.254.104.197,1587650126242.2732,1587650128088.1104,1845.837158203125,1846.51,1900.0,54.0, 11.4 MB/s,1587650126.1905143,1587650128.13961,1.9490957260131836
7,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-e4f9df,169.254.76.1,871703eb-9b22-476f-a83b-8a9da7b07a12,0e3a28b0-2c8d-44e2-96a1-bd90ec4aba47,"2244.06,4481.83",sandbox-root-BAbCNh,169.254.104.197,169.254.104.197,1587650143608.6484,1587650145507.439,1898.79052734375,1899.45,1900.0,54.0, 10.5 MB/s,1587650143.551712,1587650145.5453353,1.9936232566833496
8,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-e4f9df,169.254.76.1,81c1c18a-a940-46ea-9562-cce2979c75be,0e3a28b0-2c8d-44e2-96a1-bd90ec4aba47,"2285.92,4565.39",sandbox-root-BAbCNh,169.254.104.197,169.254.104.197,1587650185474.2131,1587650187348.6606,1874.447509765625,1875.1,1900.0,54.0, 10.3 MB/s,1587650185.421356,1587650187.3854597,1.9641036987304688
9,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-e4f9df,169.254.76.1,864ec118-65c1-48e2-8d24-37708511126a,0e3a28b0-2c8d-44e2-96a1-bd90ec4aba47,"2293.22,4579.80",sandbox-root-BAbCNh,169.254.104.197,169.254.104.197,1587650192768.642,1587650194648.5735,1879.931396484375,1880.57,1900.0,54.0, 10.5 MB/s,1587650192.7180266,1587650194.6857479,1.9677212238311768
