,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
21,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,b2156ea2-a2a4-4596-a843-82571c2d05ff,b211ebe2-9ea6-481c-80e5-13af70df1d33,"2225.07,4446.18",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591731705080.821,1591731706931.08,1850.259033203125,1850.89,1900.0,54.0, 10.8 MB/s,1591731705.022342,1591731706.9676528,1.9453108310699463
22,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,d063d4fe-0db7-48f8-98b4-d81fef6e2889,b211ebe2-9ea6-481c-80e5-13af70df1d33,"2694.55,5384.33",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732174565.3547,1591732176412.5059,1847.151123046875,1847.82,1900.0,54.0, 10.9 MB/s,1591732174.495189,1591732176.4496496,1.954460620880127
23,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,90f12652-c982-40fe-88ee-900ccc2b2601,b211ebe2-9ea6-481c-80e5-13af70df1d33,"2782.63,5560.20",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732262649.475,1591732264493.125,1843.64990234375,1844.31,1900.0,54.0, 10.5 MB/s,1591732262.5902295,1591732264.5290756,1.9388461112976074
24,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,396e321e-a4b5-49b6-9f68-5ba3efabc385,b211ebe2-9ea6-481c-80e5-13af70df1d33,"2936.38,5867.34",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732416391.7332,1591732418233.8342,1842.10107421875,1842.79,1900.0,54.0, 10.9 MB/s,1591732416.325564,1591732418.271148,1.9455840587615967
25,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,ed444d30-82ef-4c3a-ab6d-0996ca156e57,b211ebe2-9ea6-481c-80e5-13af70df1d33,"3168.69,6331.47",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732648712.497,1591732650555.4294,1842.932373046875,1843.62,1900.0,54.0, 11.4 MB/s,1591732648.6381912,1591732650.5941513,1.9559600353240967
26,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,e8b07b7d-b31c-4138-a565-d30776c016f0,b211ebe2-9ea6-481c-80e5-13af70df1d33,"3356.75,6707.12",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732836763.5754,1591732838654.2654,1890.68994140625,1891.35,1900.0,54.0, 10.5 MB/s,1591732836.6996746,1591732838.6931567,1.9934821128845215
27,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,2b0e414d-c4fc-4935-8a44-9439093835b0,b211ebe2-9ea6-481c-80e5-13af70df1d33,"3444.33,6881.95",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732924349.802,1591732926197.0266,1847.224609375,1847.89,1900.0,54.0, 10.5 MB/s,1591732924.287938,1591732926.2346745,1.9467363357543945
28,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,5b9dd6fa-7cb7-4d64-acaa-43a709c12cec,b211ebe2-9ea6-481c-80e5-13af70df1d33,"3479.85,6952.84",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591732959869.283,1591732961716.4175,1847.134521484375,1847.79,1900.0,54.0, 10.8 MB/s,1591732959.8122234,1591732961.7553375,1.9431140422821045
29,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,4f5bf89e-b791-4d99-93e2-bff5c879fab2,b211ebe2-9ea6-481c-80e5-13af70df1d33,"4084.54,8161.05",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591733564566.2964,1591733566438.8408,1872.54443359375,1872.99,1900.0,54.0, 10.5 MB/s,1591733564.4641564,1591733566.4717262,2.0075697898864746
30,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,f254210b-d584-44ff-888f-9bbf599debcb,b211ebe2-9ea6-481c-80e5-13af70df1d33,"4306.16,8603.66",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591733786178.4873,1591733788039.5383,1861.051025390625,1861.74,1900.0,54.0, 10.5 MB/s,1591733786.1103737,1591733788.071888,1.9615142345428467
31,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,14b1a6a1-632e-46d3-a6eb-4be0db74cffc,b211ebe2-9ea6-481c-80e5-13af70df1d33,"4379.44,8749.93",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591733859458.6223,1591733861339.2522,1880.6298828125,1881.32,1900.0,54.0, 10.5 MB/s,1591733859.3908436,1591733861.370367,1.9795234203338623
32,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,fa242e91-ade2-4c3c-bd39-0b08287db6eb,b211ebe2-9ea6-481c-80e5-13af70df1d33,"4664.06,9318.57",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591734144087.7244,1591734145941.0066,1853.2822265625,1854.0,1900.0,54.0, 10.5 MB/s,1591734143.9972181,1591734145.9716198,1.9744017124176025
33,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,814a9b4f-c8bc-4a7a-b6a5-3a0e09e4d08d,b211ebe2-9ea6-481c-80e5-13af70df1d33,"5036.42,10062.52",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591734516449.7825,1591734518302.9333,1853.15087890625,1854.0,1900.0,54.0, 10.5 MB/s,1591734516.375896,1591734518.333624,1.9577279090881348
34,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,177f7406-f708-4d91-9249-b89534478538,b211ebe2-9ea6-481c-80e5-13af70df1d33,"5298.41,10585.87",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591734778434.3606,1591734780265.3303,1830.9697265625,1831.64,1900.0,54.0, 11.0 MB/s,1591734778.3640885,1591734780.2961133,1.9320247173309326
35,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-019638,169.254.76.1,68722ea5-985c-466a-93f5-0d2a06154264,b211ebe2-9ea6-481c-80e5-13af70df1d33,"5456.68,10901.98",sandbox-root-W57FhK,169.254.100.141,169.254.100.141,1591734936707.2415,1591734938565.4543,1858.212890625,1858.88,1900.0,54.0, 11.0 MB/s,1591734936.637972,1591734938.596771,1.958798885345459
36,True,"2,Intel(R) Xeon(R) Processor @ 3.00GHz",sandbox-529579,169.254.76.1,c8643750-0b83-4fb8-8240-6664245a66e8,c8643750-0b83-4fb8-8240-6664245a66e8,"1586.15,3171.45",sandbox-root-E4RjVb,169.254.38.117,169.254.38.117,1591734937651.117,1591734939541.107,1889.989990234375,1890.57,1900.0,54.0, 9.7 MB/s,1591734937.0572884,1591734939.5722923,2.5150039196014404
37,False,"2,Intel(R) Xeon(R) Processor @ 3.00GHz",sandbox-529579,169.254.76.1,397dd93b-0224-4ca7-9bc3-366751aadfaf,c8643750-0b83-4fb8-8240-6664245a66e8,"2093.80,4186.07",sandbox-root-E4RjVb,169.254.38.117,169.254.38.117,1591735445306.8555,1591735447103.3042,1796.44873046875,1797.04,1800.0,54.0, 11.1 MB/s,1591735445.2263186,1591735447.1379442,1.911625623703003
38,False,"2,Intel(R) Xeon(R) Processor @ 3.00GHz",sandbox-529579,169.254.76.1,b39824a3-b90f-4c44-ae6a-ddf9525e0fd8,c8643750-0b83-4fb8-8240-6664245a66e8,"2144.93,4288.17",sandbox-root-E4RjVb,169.254.38.117,169.254.38.117,1591735496437.879,1591735498224.3943,1786.515380859375,1787.07,1800.0,54.0, 10.9 MB/s,1591735496.3583682,1591735498.2570312,1.89866304397583
39,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"816.97,1632.76",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736320790.7378,1591736322797.8333,2007.095458984375,2007.82,2100.0,53.0, 9.0 MB/s,1591736320.4486516,1591736322.8329213,2.3842697143554688
40,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,03cb9372-1a83-4e1c-bd6c-0957bef04e15,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"829.73,1658.05",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736333549.033,1591736335397.5476,1848.5146484375,1849.4,1900.0,53.0, 10.5 MB/s,1591736333.4853535,1591736335.4328873,1.9475338459014893
41,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,5a48d0ca-fc53-4c6f-bf9c-31d453a23089,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"999.72,1997.61",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736503542.3704,1591736505380.7954,1838.425048828125,1839.12,1900.0,54.0, 10.5 MB/s,1591736503.4638956,1591736505.4163654,1.952469825744629
42,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,b9f59723-3ed8-4068-a8f0-5e494f78b77f,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1112.76,2223.47",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736616588.612,1591736618422.029,1833.4169921875,1834.12,1900.0,54.0, 10.8 MB/s,1591736616.5178964,1591736618.4570522,1.9391558170318604
43,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,c886a11e-3a67-477f-b6be-fb91e89f1305,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1130.90,2259.56",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736634727.5168,1591736636561.6973,1834.180419921875,1834.91,1900.0,54.0, 10.9 MB/s,1591736634.6630185,1591736636.6139166,1.9508981704711914
44,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,55049c47-0baf-4b80-b258-a426f0dbe54e,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1197.42,2392.33",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736701245.27,1591736703102.8042,1857.5341796875,1858.18,1900.0,54.0, 10.9 MB/s,1591736701.1801465,1591736703.1390831,1.9589366912841797
45,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,97e5a69e-b59f-4647-ba61-65e3ebfe05c7,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1322.13,2641.43",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736825959.3333,1591736827825.4546,1866.121337890625,1866.92,1900.0,54.0, 10.5 MB/s,1591736825.8883495,1591736827.8703704,1.9820208549499512
46,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,dd72576a-10b6-444e-9d49-949e1f312d6e,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1426.35,2849.60",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591736930180.0286,1591736932006.253,1826.224365234375,1826.9,1900.0,54.0, 11.0 MB/s,1591736930.110285,1591736932.0419495,1.9316644668579102
47,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,fac510bf-e0d4-499d-8fa6-7cff479ced4a,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1678.43,3353.22",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591737182259.8618,1591737184110.1816,1850.31982421875,1850.97,1900.0,54.0, 10.9 MB/s,1591737182.1744962,1591737184.1471426,1.9726464748382568
48,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,b7101035-2975-49ae-9bc0-318d007b8769,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"1734.14,3464.41",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591737237970.2046,1591737239850.8198,1880.615234375,1881.39,1900.0,54.0, 10.5 MB/s,1591737237.8490489,1591737239.8880498,2.039000988006592
49,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,3cf77315-00ad-4287-9643-029792b41c88,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"2206.47,4408.11",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591737710306.9922,1591737712158.6233,1851.631103515625,1852.44,1900.0,54.0, 10.5 MB/s,1591737710.2349033,1591737712.1965663,1.961663007736206
50,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,9f4f518b-e7d1-4cc4-a64f-680e2ec5dd91,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"2244.80,4484.66",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591737748642.2678,1591737750498.651,1856.383056640625,1857.05,1900.0,54.0, 10.4 MB/s,1591737748.5861707,1591737750.5373194,1.9511487483978271
51,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,0c0085fb-6038-4b40-8bae-740cab0b97d1,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"2532.06,5058.49",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591738035907.3967,1591738037763.346,1855.94921875,1856.61,1900.0,54.0, 10.5 MB/s,1591738035.835704,1591738037.8018527,1.9661486148834229
52,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,0ea3620f-6fd2-4896-aa75-4fb1751b88ea,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"2689.50,5372.91",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591738193345.2305,1591738195205.3708,1860.140380859375,1860.95,1900.0,54.0, 10.5 MB/s,1591738193.2700758,1591738195.245523,1.975447177886963
53,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b84d7d,169.254.76.1,a3ef3193-381d-4a66-8ab4-d639dd442831,8bc6b0cd-088e-451b-9563-3b6f97d8ff45,"2730.52,5454.83",sandbox-root-zWVItt,169.254.29.221,169.254.29.221,1591738234372.369,1591738236225.541,1853.172119140625,1853.84,1900.0,54.0, 10.5 MB/s,1591738234.3147302,1591738236.2640522,1.949321985244751
54,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d2429c,169.254.76.1,80852a82-2332-4b21-b776-97cbe107003f,80852a82-2332-4b21-b776-97cbe107003f,"740.63,1480.25",sandbox-root-iR8zrf,169.254.51.61,169.254.51.61,1591739539107.7397,1591739541056.2078,1948.468017578125,1949.17,2000.0,53.0, 9.1 MB/s,1591739538.4985282,1591739541.0966895,2.598161220550537
55,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d2429c,169.254.76.1,af497a15-8d6b-4f05-9d3e-fc785c3da986,80852a82-2332-4b21-b776-97cbe107003f,"936.03,1870.60",sandbox-root-iR8zrf,169.254.51.61,169.254.51.61,1591739734514.8274,1591739736337.904,1823.07666015625,1823.88,1900.0,54.0, 11.0 MB/s,1591739734.4352148,1591739736.37772,1.9425053596496582
56,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-d2429c,169.254.76.1,9e37e00e-c8c4-4d63-8d7e-b9b23ff2de68,80852a82-2332-4b21-b776-97cbe107003f,"1279.64,2557.20",sandbox-root-iR8zrf,169.254.51.61,169.254.51.61,1591740078126.9995,1591740079960.703,1833.703369140625,1834.58,1900.0,54.0, 10.9 MB/s,1591740078.0522354,1591740079.9994397,1.947204351425171
57,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b69827,169.254.76.1,fb86bb8a-ae40-44ad-8e12-a4730797121e,fb86bb8a-ae40-44ad-8e12-a4730797121e,"1138.57,2276.10",sandbox-root-0KuDsj,169.254.160.29,169.254.160.29,1591740780164.235,1591740782148.055,1983.81982421875,1984.78,2000.0,53.0, 9.3 MB/s,1591740779.814524,1591740782.1874926,2.3729686737060547
58,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b69827,169.254.76.1,e8b68930-d9f6-406e-8fa4-a0ec0b8b01a9,fb86bb8a-ae40-44ad-8e12-a4730797121e,"1178.28,2355.27",sandbox-root-0KuDsj,169.254.160.29,169.254.160.29,1591740819875.7876,1591740821707.7722,1831.984619140625,1832.73,1900.0,53.0, 10.3 MB/s,1591740819.8162386,1591740821.7549474,1.938708782196045
59,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b69827,169.254.76.1,a5ba51e6-383c-4a05-870a-93e31aa42074,fb86bb8a-ae40-44ad-8e12-a4730797121e,"1256.46,2511.40",sandbox-root-0KuDsj,169.254.160.29,169.254.160.29,1591740898053.0173,1591740899887.7354,1834.718017578125,1835.39,1900.0,53.0, 10.7 MB/s,1591740897.9930465,1591740899.9270768,1.934030294418335
60,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b69827,169.254.76.1,aa84483c-3932-459a-b3a5-8d1d4aa53bb6,fb86bb8a-ae40-44ad-8e12-a4730797121e,"1285.74,2569.77",sandbox-root-0KuDsj,169.254.160.29,169.254.160.29,1591740927326.716,1591740929167.5981,1840.882080078125,1841.65,1900.0,54.0, 10.5 MB/s,1591740927.2680554,1591740929.2076416,1.9395861625671387
61,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-b69827,169.254.76.1,7be88355-4c7d-4963-9f8a-1ef135dc95ce,fb86bb8a-ae40-44ad-8e12-a4730797121e,"1550.01,3097.88",sandbox-root-0KuDsj,169.254.160.29,169.254.160.29,1591741191597.1934,1591741193448.7146,1851.521240234375,1852.2,1900.0,54.0, 10.4 MB/s,1591741191.5294313,1591741193.4878492,1.9584178924560547
